review_id,order_id,product_id,rating,review_text,review_date
994,8293,126,4,품질이 생각보다 별로였어요.,2023-06-14 08:33:50
995,8301,84,2,재구매 의사 있습니다!,2023-06-05 00:17:25
996,8311,103,3,배송이 너무 늦었어요.,2024-01-07 01:26:06
997,8323,70,2,가격 대비 만족합니다.,2022-04-22 04:53:43
998,8335,73,3,배송이 빨라서 좋았어요.,2023-03-23 20:22:12
999,8339,154,4,친구한테 선물했는데 좋아합니다.,2024-01-10 14:04:49
1000,8343,148,1,가성비 괜찮네요.,2022-01-30 15:30:05
1001,8350,43,2,가성비 괜찮네요.,2022-12-17 12:26:07
1002,8362,5,3,배송이 빨라서 좋았어요.,2023-04-01 18:29:35
1003,8370,110,5,재구매 의사 있습니다!,2022-07-01 18:09:52
1004,8388,62,1,친구한테 선물했는데 좋아합니다.,2022-08-23 01:05:54
1005,8391,176,5,배송이 너무 늦었어요.,2022-05-20 20:17:26
1006,8397,119,5,배송이 너무 늦었어요.,2023-07-07 11:03:29
1007,8403,179,4,가성비 괜찮네요.,2023-07-02 05:03:21
1008,8408,95,5,가격 대비 만족합니다.,2023-01-18 18:20:01
1009,8416,170,3,품질이 생각보다 별로였어요.,2023-10-01 03:13:03
1010,8426,113,5,친구한테 선물했는데 좋아합니다.,2023-05-28 23:03:02
1011,8430,144,2,재구매 의사 있습니다!,2022-04-12 15:37:38
1012,8431,168,2,품질이 생각보다 별로였어요.,2023-03-11 11:44:28
1013,8436,143,1,포장 상태가 아쉬웠습니다.,2024-01-25 03:54:13
1014,8442,150,4,재구매 의사 있습니다!,2022-11-12 10:00:24
1015,8445,73,3,재구매 의사 있습니다!,2023-01-29 22:38:01
1016,8447,193,1,배송이 빨라서 좋았어요.,2023-12-01 18:38:30
1017,8454,27,1,가격 대비 만족합니다.,2023-06-25 09:18:25
1018,8482,61,1,가성비 괜찮네요.,2022-08-07 11:45:08
1019,8491,98,3,가성비 괜찮네요.,2023-07-25 15:09:39
1020,8507,163,5,재구매 의사 있습니다!,2023-09-02 02:05:18
1021,8514,139,2,가성비 괜찮네요.,2023-03-17 01:04:04
1022,8517,113,1,포장 상태가 아쉬웠습니다.,2023-03-14 10:29:33
1023,8520,103,3,친구한테 선물했는데 좋아합니다.,2023-09-21 08:55:59
1024,8522,115,5,품질이 생각보다 별로였어요.,2022-03-05 06:46:23
1025,8524,107,5,친구한테 선물했는데 좋아합니다.,2022-02-15 09:49:52
1026,8541,152,5,친구한테 선물했는데 좋아합니다.,2023-03-15 00:44:09
1027,8543,48,3,포장 상태가 아쉬웠습니다.,2023-10-05 17:21:13
1028,8545,85,4,배송이 너무 늦었어요.,2022-02-17 00:51:40
1029,8557,173,5,배송이 너무 늦었어요.,2023-04-21 11:49:46
1030,8565,19,1,배송이 너무 늦었어요.,2023-02-28 01:23:49
1031,8567,159,4,배송이 너무 늦었어요.,2022-04-23 22:20:23
1032,8572,115,3,배송이 너무 늦었어요.,2022-11-13 07:43:34
1033,8577,105,5,품질이 생각보다 별로였어요.,2022-02-05 17:48:28
1034,8578,40,5,품질이 생각보다 별로였어요.,2023-12-30 21:03:44
1035,8581,4,5,재구매 의사 있습니다!,2023-05-10 04:28:37
1036,8592,154,4,가성비 괜찮네요.,2023-06-18 13:53:31
1037,8595,168,2,재구매 의사 있습니다!,2023-05-03 20:00:17
1038,8605,11,2,배송이 빨라서 좋았어요.,2023-01-12 12:54:25
1039,8619,156,3,배송이 너무 늦었어요.,2023-07-06 07:42:31
1040,8630,176,5,가격 대비 만족합니다.,2023-04-20 03:54:16
1041,8668,185,1,포장 상태가 아쉬웠습니다.,2022-06-09 22:22:33
1042,8676,60,1,포장 상태가 아쉬웠습니다.,2022-11-19 08:00:43
1043,8677,179,5,배송이 빨라서 좋았어요.,2023-02-02 20:04:46
1044,8696,157,2,가격 대비 만족합니다.,2023-07-10 20:12:58
1045,8704,105,2,친구한테 선물했는데 좋아합니다.,2023-01-21 02:30:22
1046,8710,172,4,포장 상태가 아쉬웠습니다.,2023-07-02 08:35:59
1047,8718,85,1,배송이 너무 늦었어요.,2023-11-08 09:13:50
1048,8720,57,5,가성비 괜찮네요.,2023-07-08 13:24:25
1049,8751,139,4,가성비 괜찮네요.,2022-03-10 09:49:22
1050,8754,169,5,품질이 생각보다 별로였어요.,2023-08-26 00:21:04
1051,8756,166,3,포장 상태가 아쉬웠습니다.,2022-01-30 10:57:46
1052,8772,151,5,배송이 너무 늦었어요.,2022-10-04 11:45:31
1053,8773,156,1,배송이 빨라서 좋았어요.,2023-02-01 22:42:00
1054,8782,104,4,친구한테 선물했는데 좋아합니다.,2023-03-28 12:39:05
1055,8783,44,2,포장 상태가 아쉬웠습니다.,2023-11-23 10:40:33
1056,8784,75,1,가성비 괜찮네요.,2022-02-02 08:06:53
1057,8791,145,3,배송이 빨라서 좋았어요.,2023-10-17 07:23:22
1058,8792,86,5,배송이 너무 늦었어요.,2022-03-29 05:58:14
1059,8794,90,4,친구한테 선물했는데 좋아합니다.,2023-03-30 09:32:59
1060,8803,187,5,포장 상태가 아쉬웠습니다.,2024-01-18 15:58:45
1061,8805,34,4,포장 상태가 아쉬웠습니다.,2022-03-12 06:55:37
1062,8809,5,1,친구한테 선물했는데 좋아합니다.,2023-10-29 21:55:32
1063,8814,125,5,포장 상태가 아쉬웠습니다.,2022-10-03 10:28:22
1064,8817,36,2,배송이 빨라서 좋았어요.,2023-07-05 14:20:12
1065,8839,74,2,가성비 괜찮네요.,2023-08-21 03:48:45
1066,8841,142,2,배송이 빨라서 좋았어요.,2023-05-20 20:02:46
1067,8844,45,4,친구한테 선물했는데 좋아합니다.,2023-04-17 14:33:26
1068,8848,190,5,재구매 의사 있습니다!,2022-10-31 16:47:57
1069,8859,193,4,친구한테 선물했는데 좋아합니다.,2023-12-03 19:49:59
1070,8875,79,5,배송이 빨라서 좋았어요.,2023-10-07 11:59:38
1071,8882,13,2,가성비 괜찮네요.,2023-05-16 17:34:02
1072,8883,108,3,배송이 너무 늦었어요.,2022-06-11 19:05:00
1073,8890,86,5,포장 상태가 아쉬웠습니다.,2022-01-31 18:13:07
1074,8898,109,4,가격 대비 만족합니다.,2023-02-09 09:18:37
1075,8902,71,4,재구매 의사 있습니다!,2022-10-08 22:25:27
1076,8950,88,4,재구매 의사 있습니다!,2023-05-19 08:17:26
1077,8954,38,3,배송이 빨라서 좋았어요.,2022-12-20 06:36:15
1078,8963,54,4,가성비 괜찮네요.,2023-02-24 08:51:51
1079,8998,26,4,가격 대비 만족합니다.,2023-02-01 10:36:18
1080,9002,3,1,재구매 의사 있습니다!,2022-04-05 17:24:22
1081,9011,134,3,재구매 의사 있습니다!,2023-02-09 04:29:17
1082,9013,52,3,배송이 너무 늦었어요.,2022-05-26 13:25:05
1083,9016,190,1,가성비 괜찮네요.,2022-08-30 02:42:24
1084,9021,142,3,품질이 생각보다 별로였어요.,2022-12-29 09:20:28
1085,9033,43,1,배송이 빨라서 좋았어요.,2023-11-22 03:43:29
1086,9035,160,3,배송이 빨라서 좋았어요.,2023-11-16 23:26:28
1087,9043,99,2,가성비 괜찮네요.,2023-03-20 10:33:38
1088,9045,30,4,품질이 생각보다 별로였어요.,2022-12-15 09:55:20
1089,9049,110,3,친구한테 선물했는데 좋아합니다.,2022-07-10 06:10:17
1090,9051,52,3,배송이 빨라서 좋았어요.,2022-12-24 20:18:03
1091,9060,10,2,가격 대비 만족합니다.,2023-04-25 07:55:39
1092,9076,188,4,품질이 생각보다 별로였어요.,2022-09-19 02:33:43
1093,9082,147,5,가성비 괜찮네요.,2022-09-23 09:27:56
1094,9090,189,4,재구매 의사 있습니다!,2023-06-21 16:00:04
1095,9091,153,3,배송이 빨라서 좋았어요.,2022-09-27 02:57:36
1096,9103,158,3,포장 상태가 아쉬웠습니다.,2023-11-01 23:07:00
1097,9115,191,5,포장 상태가 아쉬웠습니다.,2022-11-28 08:41:55
1098,9132,94,5,배송이 너무 늦었어요.,2023-05-17 17:21:32
1099,9150,39,3,배송이 너무 늦었어요.,2022-05-19 17:02:59
1100,9162,19,4,배송이 빨라서 좋았어요.,2022-02-17 18:43:08
1101,9170,76,1,가격 대비 만족합니다.,2023-12-13 01:54:43
1102,9175,134,5,포장 상태가 아쉬웠습니다.,2023-10-23 22:31:54
1103,9176,88,3,배송이 빨라서 좋았어요.,2023-05-01 23:57:24
1104,9182,115,3,재구매 의사 있습니다!,2022-04-17 13:54:39
1105,9187,164,1,배송이 너무 늦었어요.,2022-02-01 19:37:23
1106,9190,164,1,친구한테 선물했는데 좋아합니다.,2022-05-28 14:19:28
1107,9199,28,2,배송이 빨라서 좋았어요.,2023-11-23 01:45:50
1108,9215,186,4,품질이 생각보다 별로였어요.,2023-01-13 05:54:55
1109,9225,35,2,품질이 생각보다 별로였어요.,2024-01-15 11:31:54
1110,9226,35,4,재구매 의사 있습니다!,2023-03-30 05:39:47
1111,9227,100,1,친구한테 선물했는데 좋아합니다.,2023-02-06 05:43:05
1112,9232,1,1,배송이 너무 늦었어요.,2022-06-29 13:57:23
1113,9247,96,3,배송이 너무 늦었어요.,2022-06-05 21:49:24
1114,9273,183,4,가성비 괜찮네요.,2023-05-19 04:49:07
1115,9276,190,4,품질이 생각보다 별로였어요.,2022-09-23 14:25:12
1116,9282,143,2,배송이 빨라서 좋았어요.,2023-03-17 12:34:05
1117,9287,103,1,재구매 의사 있습니다!,2023-04-20 00:13:35
1118,9297,35,1,친구한테 선물했는데 좋아합니다.,2023-03-15 16:30:28
1119,9303,133,3,재구매 의사 있습니다!,2023-06-26 04:12:51
1120,9312,70,3,가성비 괜찮네요.,2022-10-30 18:43:38
1121,9321,196,4,친구한테 선물했는데 좋아합니다.,2023-11-30 10:19:42
1122,9331,102,2,배송이 빨라서 좋았어요.,2024-01-04 20:50:31
1123,9342,49,5,가성비 괜찮네요.,2022-02-13 03:01:50
1124,9378,67,3,가격 대비 만족합니다.,2023-09-18 07:29:52
1125,9383,125,3,재구매 의사 있습니다!,2023-08-09 14:12:01
1126,9385,4,5,친구한테 선물했는데 좋아합니다.,2023-02-25 04:18:40
1127,9391,179,2,배송이 빨라서 좋았어요.,2022-01-24 08:51:01
1128,9399,93,1,배송이 너무 늦었어요.,2022-11-01 18:34:29
1129,9400,72,5,배송이 빨라서 좋았어요.,2023-12-29 17:40:43
1130,9416,103,3,재구매 의사 있습니다!,2023-01-23 16:17:12
1131,9437,82,1,배송이 너무 늦었어요.,2022-09-03 15:20:34
1132,9438,60,4,배송이 빨라서 좋았어요.,2022-09-28 02:41:06
1133,9443,61,3,가격 대비 만족합니다.,2023-06-08 17:42:10
1134,9456,122,5,친구한테 선물했는데 좋아합니다.,2022-09-07 14:31:27
1135,9467,190,1,재구매 의사 있습니다!,2022-07-28 09:56:32
1136,9468,81,1,품질이 생각보다 별로였어요.,2023-11-10 08:44:46
1137,9477,148,2,가성비 괜찮네요.,2023-12-02 04:24:12
1138,9481,23,4,품질이 생각보다 별로였어요.,2023-10-02 07:19:17
1139,9485,80,5,가성비 괜찮네요.,2022-04-27 17:41:06
1140,9493,17,3,가성비 괜찮네요.,2023-10-21 15:40:40
1141,9497,196,2,품질이 생각보다 별로였어요.,2023-09-02 22:06:44
1142,9500,64,5,가격 대비 만족합니다.,2023-06-12 23:05:23
1143,9505,133,1,재구매 의사 있습니다!,2023-05-08 21:03:10
1144,9509,173,3,가성비 괜찮네요.,2023-10-04 19:35:55
1145,9519,182,2,배송이 빨라서 좋았어요.,2022-04-02 02:13:45
1146,9520,105,2,재구매 의사 있습니다!,2023-12-24 23:18:48
1147,9541,175,4,가성비 괜찮네요.,2023-10-02 09:34:25
1148,9542,22,1,재구매 의사 있습니다!,2022-05-24 21:56:34
1149,9543,103,2,품질이 생각보다 별로였어요.,2023-07-15 10:02:37
1150,9556,187,4,포장 상태가 아쉬웠습니다.,2022-11-15 15:48:56
1151,9579,126,3,배송이 너무 늦었어요.,2022-08-12 15:07:21
1152,9588,145,4,배송이 빨라서 좋았어요.,2022-02-17 01:05:25
1153,9596,62,3,품질이 생각보다 별로였어요.,2023-05-10 16:00:51
1154,9608,128,1,가격 대비 만족합니다.,2022-12-15 05:33:21
1155,9617,54,1,배송이 빨라서 좋았어요.,2023-08-06 15:49:33
1156,9620,6,5,배송이 너무 늦었어요.,2023-09-28 18:08:08
1157,9631,23,5,품질이 생각보다 별로였어요.,2023-11-18 01:37:27
1158,9634,171,4,친구한테 선물했는데 좋아합니다.,2023-06-13 10:01:14
1159,9636,73,2,품질이 생각보다 별로였어요.,2023-05-30 16:11:06
1160,9648,161,1,가격 대비 만족합니다.,2023-08-28 21:44:59
1161,9655,200,4,배송이 빨라서 좋았어요.,2022-01-18 18:07:07
1162,9657,52,1,배송이 너무 늦었어요.,2022-07-20 01:50:48
1163,9663,15,3,가성비 괜찮네요.,2023-11-03 00:40:26
1164,9694,50,5,배송이 빨라서 좋았어요.,2023-05-22 15:25:00
1165,9701,31,1,재구매 의사 있습니다!,2022-07-19 21:25:16
1166,9707,132,4,배송이 빨라서 좋았어요.,2022-03-10 16:44:45
1167,9709,182,5,포장 상태가 아쉬웠습니다.,2023-05-02 06:31:17
1168,9714,184,4,품질이 생각보다 별로였어요.,2022-12-26 22:04:10
1169,9724,150,3,배송이 빨라서 좋았어요.,2023-12-13 21:55:59
1170,9733,156,4,친구한테 선물했는데 좋아합니다.,2023-11-22 09:37:08
1171,9736,153,2,포장 상태가 아쉬웠습니다.,2022-04-20 06:45:51
1172,9743,31,2,포장 상태가 아쉬웠습니다.,2022-04-27 02:32:06
1173,9747,197,3,배송이 빨라서 좋았어요.,2022-02-28 14:28:50
1174,9748,72,1,재구매 의사 있습니다!,2022-03-11 06:26:13
1175,9782,67,2,배송이 너무 늦었어요.,2022-06-19 03:28:10
1176,9784,24,2,배송이 빨라서 좋았어요.,2023-12-23 16:09:07
1177,9789,52,1,포장 상태가 아쉬웠습니다.,2022-09-12 02:38:51
1178,9790,143,3,배송이 빨라서 좋았어요.,2022-03-01 20:57:25
1179,9797,10,3,친구한테 선물했는데 좋아합니다.,2023-05-25 20:59:21
1180,9798,114,4,친구한테 선물했는데 좋아합니다.,2022-11-09 23:58:44
1181,9801,56,1,친구한테 선물했는데 좋아합니다.,2022-11-02 21:38:07
1182,9816,82,1,배송이 너무 늦었어요.,2022-03-31 22:21:14
1183,9821,2,5,배송이 빨라서 좋았어요.,2023-03-13 08:38:30
1184,9824,47,1,가성비 괜찮네요.,2022-05-15 16:41:30
1185,9829,134,1,친구한테 선물했는데 좋아합니다.,2022-11-28 18:02:28
1186,9833,110,4,친구한테 선물했는데 좋아합니다.,2022-07-19 00:56:02
1187,9853,43,4,재구매 의사 있습니다!,2023-06-04 13:34:44
1188,9863,54,1,배송이 빨라서 좋았어요.,2022-12-17 21:43:42
1189,9864,166,4,가성비 괜찮네요.,2022-07-18 06:06:19
1190,9886,127,1,가격 대비 만족합니다.,2023-03-08 08:12:50
1191,9895,93,4,배송이 빨라서 좋았어요.,2023-11-02 19:47:51
1192,9896,173,3,재구매 의사 있습니다!,2022-08-09 07:43:16
1193,9952,169,2,재구매 의사 있습니다!,2023-07-14 16:48:54
1194,9953,170,3,배송이 빨라서 좋았어요.,2022-12-28 00:04:13
1195,9962,20,5,친구한테 선물했는데 좋아합니다.,2022-02-12 20:53:28
1196,9966,196,2,배송이 빨라서 좋았어요.,2022-06-23 08:04:41
1197,9971,5,3,친구한테 선물했는데 좋아합니다.,2022-12-19 18:26:11
1198,9980,187,3,포장 상태가 아쉬웠습니다.,2022-06-06 05:28:19
1199,9995,126,2,가성비 괜찮네요.,2023-09-28 21:36:16
1200,10007,195,2,포장 상태가 아쉬웠습니다.,2023-01-30 03:44:03
1201,10013,165,2,가격 대비 만족합니다.,2023-06-21 10:41:05
1202,10015,31,5,재구매 의사 있습니다!,2023-11-23 22:51:43
1203,10022,106,1,포장 상태가 아쉬웠습니다.,2022-07-10 00:24:38
1204,10037,82,1,품질이 생각보다 별로였어요.,2024-01-16 03:41:01
1205,10051,175,3,가성비 괜찮네요.,2023-01-15 09:34:28
1206,10052,4,5,포장 상태가 아쉬웠습니다.,2023-12-25 03:58:56
1207,10070,24,3,배송이 빨라서 좋았어요.,2023-06-15 10:36:18
1208,10078,90,4,배송이 너무 늦었어요.,2024-01-02 14:08:44
1209,10081,16,3,품질이 생각보다 별로였어요.,2023-05-21 19:59:02
1210,10087,84,5,가격 대비 만족합니다.,2022-04-06 22:37:24
1211,10090,194,1,가격 대비 만족합니다.,2022-10-23 18:55:17
1212,10097,78,3,가격 대비 만족합니다.,2022-09-22 22:43:26
1213,10101,153,3,배송이 너무 늦었어요.,2022-06-19 18:37:41
1214,10105,189,2,친구한테 선물했는데 좋아합니다.,2022-09-06 21:40:05
1215,10125,191,1,배송이 빨라서 좋았어요.,2022-04-26 21:28:19
1216,10131,200,2,친구한테 선물했는데 좋아합니다.,2023-01-02 11:07:43
1217,10147,82,4,배송이 빨라서 좋았어요.,2022-11-04 02:44:52
1218,10150,101,1,재구매 의사 있습니다!,2023-09-04 12:40:42
1219,10153,83,2,가성비 괜찮네요.,2022-06-25 12:35:57
1220,10156,1,5,친구한테 선물했는데 좋아합니다.,2022-09-25 05:28:29
1221,10170,81,1,친구한테 선물했는데 좋아합니다.,2023-09-29 01:14:50
1222,10173,67,3,품질이 생각보다 별로였어요.,2022-12-28 16:25:18
1223,10176,129,3,포장 상태가 아쉬웠습니다.,2022-04-15 03:36:43
1224,10179,3,2,친구한테 선물했는데 좋아합니다.,2022-04-18 02:31:48
1225,10185,186,2,배송이 너무 늦었어요.,2022-05-14 12:50:24
1226,10199,10,5,가격 대비 만족합니다.,2023-10-21 10:04:23
1227,10208,60,1,가격 대비 만족합니다.,2022-06-03 23:11:44
1228,10209,112,5,친구한테 선물했는데 좋아합니다.,2022-08-14 17:06:37
1229,10216,127,5,재구매 의사 있습니다!,2022-08-18 12:58:46
1230,10218,5,3,포장 상태가 아쉬웠습니다.,2022-04-03 02:16:20
1231,10221,47,5,재구매 의사 있습니다!,2022-11-04 07:22:27
1232,10225,175,5,배송이 빨라서 좋았어요.,2022-08-14 20:59:56
1233,10226,104,1,품질이 생각보다 별로였어요.,2022-06-16 07:15:04
1234,10227,191,1,품질이 생각보다 별로였어요.,2023-08-22 03:23:21
1235,10245,11,1,가성비 괜찮네요.,2023-09-05 18:10:29
1236,10274,175,5,포장 상태가 아쉬웠습니다.,2023-01-23 11:23:02
1237,10287,168,3,가성비 괜찮네요.,2022-07-22 00:29:27
1238,10291,119,4,배송이 빨라서 좋았어요.,2022-06-12 10:55:34
1239,10302,192,5,배송이 빨라서 좋았어요.,2023-09-16 20:09:06
1240,10325,60,2,가격 대비 만족합니다.,2023-06-18 15:51:03
1241,10327,83,2,배송이 빨라서 좋았어요.,2023-08-04 21:43:06
1242,10330,2,4,가성비 괜찮네요.,2022-07-31 13:34:07
1243,10332,45,5,가격 대비 만족합니다.,2022-09-27 22:35:00
1244,10354,178,5,가성비 괜찮네요.,2023-01-01 06:34:12
1245,10363,191,1,가성비 괜찮네요.,2022-05-02 06:26:22
1246,10369,53,2,품질이 생각보다 별로였어요.,2023-01-06 13:07:54
1247,10370,59,4,가격 대비 만족합니다.,2023-09-02 14:39:46
1248,10371,68,1,친구한테 선물했는데 좋아합니다.,2022-09-14 23:06:13
1249,10383,129,4,재구매 의사 있습니다!,2023-01-02 19:33:57
1250,10385,143,4,재구매 의사 있습니다!,2023-10-20 10:45:54
1251,10389,90,4,포장 상태가 아쉬웠습니다.,2023-01-17 20:52:46
1252,10393,24,5,포장 상태가 아쉬웠습니다.,2022-11-12 07:45:14
1253,10417,188,5,친구한테 선물했는데 좋아합니다.,2023-11-18 05:07:12
1254,10419,152,3,재구매 의사 있습니다!,2023-05-11 05:30:16
1255,10425,42,4,친구한테 선물했는데 좋아합니다.,2023-04-06 00:21:52
1256,10434,151,4,가성비 괜찮네요.,2022-09-30 10:15:54
1257,10443,74,2,포장 상태가 아쉬웠습니다.,2022-03-31 13:03:11
1258,10448,89,4,배송이 빨라서 좋았어요.,2022-03-07 22:21:00
1259,10449,81,5,가격 대비 만족합니다.,2022-05-22 00:30:16
1260,10457,176,4,품질이 생각보다 별로였어요.,2022-07-30 14:37:19
1261,10460,109,1,품질이 생각보다 별로였어요.,2023-12-19 13:56:10
1262,10462,57,4,가성비 괜찮네요.,2023-04-17 13:23:57
1263,10488,131,5,배송이 너무 늦었어요.,2022-04-27 16:31:38
1264,10493,11,1,배송이 너무 늦었어요.,2022-07-20 17:13:59
1265,10499,81,3,배송이 빨라서 좋았어요.,2023-05-10 09:43:52
1266,10509,48,3,친구한테 선물했는데 좋아합니다.,2022-03-29 23:33:54
1267,10524,55,3,재구매 의사 있습니다!,2022-11-13 17:12:19
1268,10535,181,3,가격 대비 만족합니다.,2023-06-28 11:46:06
1269,10553,53,3,배송이 빨라서 좋았어요.,2023-01-16 12:56:56
1270,10585,45,5,포장 상태가 아쉬웠습니다.,2022-02-25 20:41:33
1271,10607,96,4,포장 상태가 아쉬웠습니다.,2022-02-07 04:40:27
1272,10622,89,2,재구매 의사 있습니다!,2022-06-09 14:20:18
1273,10630,75,2,가격 대비 만족합니다.,2023-06-06 08:01:36
1274,10643,8,2,가성비 괜찮네요.,2023-03-07 11:58:37
1275,10646,130,5,배송이 너무 늦었어요.,2023-07-04 18:42:15
1276,10652,45,1,친구한테 선물했는데 좋아합니다.,2022-12-10 15:24:54
1277,10659,45,4,배송이 빨라서 좋았어요.,2022-09-07 21:31:58
1278,10664,92,3,배송이 너무 늦었어요.,2023-09-26 05:38:57
1279,10686,77,3,배송이 빨라서 좋았어요.,2023-03-17 14:48:45
1280,10700,110,3,배송이 너무 늦었어요.,2022-12-10 09:31:20
1281,10703,72,1,가성비 괜찮네요.,2022-05-24 00:57:08
1282,10708,160,3,배송이 너무 늦었어요.,2023-04-14 15:36:38
1283,10712,124,4,친구한테 선물했는데 좋아합니다.,2023-05-13 22:27:41
1284,10715,127,1,배송이 빨라서 좋았어요.,2023-08-08 21:20:20
1285,10725,78,4,친구한테 선물했는데 좋아합니다.,2023-04-25 10:24:38
1286,10727,80,4,배송이 빨라서 좋았어요.,2023-04-25 11:00:22
1287,10735,25,5,가성비 괜찮네요.,2023-11-13 07:47:51
1288,10746,86,3,품질이 생각보다 별로였어요.,2023-12-08 10:06:14
1289,10765,197,4,가격 대비 만족합니다.,2022-11-10 10:20:21
1290,10771,17,3,친구한테 선물했는데 좋아합니다.,2023-06-16 11:39:24
1291,10778,143,3,가성비 괜찮네요.,2022-02-11 07:28:28
1292,10797,106,5,재구매 의사 있습니다!,2022-02-07 18:01:29
1293,10798,117,2,친구한테 선물했는데 좋아합니다.,2022-03-17 22:55:22
1294,10801,14,3,품질이 생각보다 별로였어요.,2023-04-08 12:40:00
1295,10805,15,5,배송이 빨라서 좋았어요.,2022-09-28 13:48:50
1296,10817,30,4,가성비 괜찮네요.,2022-05-05 02:29:29
1297,10823,148,2,가성비 괜찮네요.,2023-07-16 04:10:09
1298,10826,27,1,포장 상태가 아쉬웠습니다.,2022-11-11 08:12:17
1299,10835,160,1,가성비 괜찮네요.,2023-04-09 16:45:55
1300,10836,19,4,배송이 빨라서 좋았어요.,2023-06-06 09:01:39
1301,10837,191,2,포장 상태가 아쉬웠습니다.,2022-07-05 06:49:39
1302,10862,120,5,포장 상태가 아쉬웠습니다.,2023-02-21 17:09:09
1303,10873,112,3,가성비 괜찮네요.,2022-11-08 16:58:06
1304,10877,137,2,배송이 빨라서 좋았어요.,2022-11-26 04:10:06
1305,10878,141,3,재구매 의사 있습니다!,2023-07-04 07:08:42
1306,10879,78,5,품질이 생각보다 별로였어요.,2022-03-08 07:11:51
1307,10911,30,5,품질이 생각보다 별로였어요.,2023-05-22 20:28:50
1308,10944,154,2,배송이 너무 늦었어요.,2022-09-07 01:59:49
1309,10948,82,2,가격 대비 만족합니다.,2022-03-16 11:33:35
1310,10956,198,3,가성비 괜찮네요.,2022-07-31 20:44:49
1311,10960,67,3,포장 상태가 아쉬웠습니다.,2022-02-25 10:25:45
1312,10962,141,2,친구한테 선물했는데 좋아합니다.,2022-08-31 16:15:36
1313,10964,80,1,품질이 생각보다 별로였어요.,2022-07-01 19:51:17
1314,10966,161,1,포장 상태가 아쉬웠습니다.,2023-04-07 18:12:15
1315,10968,171,1,품질이 생각보다 별로였어요.,2023-04-24 05:50:19
1316,10974,98,4,가성비 괜찮네요.,2023-07-26 06:52:20
1317,10975,104,3,재구매 의사 있습니다!,2023-05-07 13:01:44
1318,10982,179,5,친구한테 선물했는데 좋아합니다.,2022-02-10 06:46:37
1319,11001,185,2,가격 대비 만족합니다.,2023-12-15 08:30:24
1320,11028,136,2,배송이 너무 늦었어요.,2023-02-11 02:03:56
1321,11037,31,5,가격 대비 만족합니다.,2023-07-12 19:37:22
1322,11039,173,3,배송이 빨라서 좋았어요.,2023-09-21 02:01:17
1323,11061,43,2,친구한테 선물했는데 좋아합니다.,2023-03-06 04:11:13
1324,11063,140,5,품질이 생각보다 별로였어요.,2023-10-21 02:02:39
1325,11074,16,3,재구매 의사 있습니다!,2023-12-15 14:34:15
1326,11087,97,4,품질이 생각보다 별로였어요.,2022-05-31 02:18:26
1327,11135,2,5,가성비 괜찮네요.,2023-08-17 14:39:20
1328,11150,185,1,재구매 의사 있습니다!,2023-03-13 14:38:29
1329,11157,155,3,품질이 생각보다 별로였어요.,2023-01-14 15:25:56
1330,11161,17,1,친구한테 선물했는데 좋아합니다.,2022-08-14 03:50:46
1331,11198,74,1,재구매 의사 있습니다!,2022-12-13 01:01:47
1332,11199,71,4,품질이 생각보다 별로였어요.,2022-09-29 14:14:56
1333,11202,151,2,친구한테 선물했는데 좋아합니다.,2023-07-04 07:24:50
1334,11203,106,3,친구한테 선물했는데 좋아합니다.,2022-06-14 13:33:56
1335,11209,139,3,친구한테 선물했는데 좋아합니다.,2022-01-20 18:29:42
1336,11216,105,3,가격 대비 만족합니다.,2022-04-11 22:03:47
1337,11228,185,5,포장 상태가 아쉬웠습니다.,2022-10-09 05:17:16
1338,11229,169,1,포장 상태가 아쉬웠습니다.,2022-10-06 11:57:05
1339,11233,25,2,가성비 괜찮네요.,2022-10-05 17:20:03
1340,11237,143,1,가격 대비 만족합니다.,2024-01-13 21:12:07
1341,11243,138,2,품질이 생각보다 별로였어요.,2023-08-31 06:59:56
1342,11246,29,3,친구한테 선물했는데 좋아합니다.,2023-12-08 04:20:51
1343,11252,102,1,배송이 너무 늦었어요.,2022-08-13 03:08:16
1344,11266,147,5,포장 상태가 아쉬웠습니다.,2022-10-09 19:29:38
1345,11288,48,4,재구매 의사 있습니다!,2022-08-18 17:46:11
1346,11293,146,5,배송이 너무 늦었어요.,2024-01-07 11:43:52
1347,11297,55,1,포장 상태가 아쉬웠습니다.,2023-05-05 01:45:09
1348,11298,28,4,재구매 의사 있습니다!,2023-11-13 02:29:32
1349,11299,97,3,배송이 빨라서 좋았어요.,2023-04-03 21:18:07
1350,11309,172,5,친구한테 선물했는데 좋아합니다.,2022-02-21 02:34:33
1351,11312,51,4,배송이 빨라서 좋았어요.,2022-03-24 04:55:44
1352,11322,105,2,재구매 의사 있습니다!,2022-08-30 07:52:56
1353,11331,72,2,배송이 빨라서 좋았어요.,2022-10-05 02:14:28
1354,11334,136,3,가성비 괜찮네요.,2022-03-28 21:43:24
1355,11352,18,1,친구한테 선물했는데 좋아합니다.,2022-06-16 08:26:59
1356,11353,178,2,재구매 의사 있습니다!,2023-09-07 16:47:57
1357,11366,106,1,친구한테 선물했는데 좋아합니다.,2023-01-31 04:29:01
1358,11381,200,4,배송이 빨라서 좋았어요.,2023-05-19 12:53:43
